Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance_%,Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Lab_Score,Extra_Credit,Study_Hours_Per_Week,Total_Score,Grade
S9844,Ravi,Anderson,student8844@university.edu,Female,18,Engineering,82.79,95.35,30.3,49.25,56.61,31.87,93.93,68.65,1.09,18.7,60.395,D
S9845,Omar,Clark,student8845@university.edu,Male,20,CS,73.65,82.34,64.83,94.81,58.8,81.67,17.26,75.05,0.78,2.3,69.6975,D
S9846,Priya,Williams,student8846@university.edu,Female,21,Engineering,70.82,71.24,34.86,77.77,61.24,78.01,86.78,49.05,1.78,2.7,61.0885,D
S9847,Sofia,Clark,student8847@university.edu,Male,25,Mathematics,85.39,77.87,63.93,88.75,59.97,84.56,13.22,34.87,2.9,1.3,65.2495,D
S9848,Noah,Walker,student8848@university.edu,Female,19,Mathematics,96.35,95.19,72.18,43.21,42.69,29.64,43.38,94.24,1.72,2.2,66.734,D
S9849,Ethan,Clark,student8849@university.edu,Male,21,CS,78.49,42.54,81.98,80.55,51.05,58.42,88.81,31.42,8.54,13.7,65.7895,D
S9850,Aisha,Clark,student8850@university.edu,Male,24,Engineering,81.73,47.59,45.34,90.86,71.25,46.49,97.42,86.35,8.93,16.5,62.6375,D
S9851,Omar,Johnson,student8851@university.edu,Female,23,Mathematics,97.31,30.49,53.77,74.98,66.86,97.03,87.58,37.62,4.11,8.7,57.177,F
S9852,Maria,Williams,student8852@university.edu,Male,21,CS,98.77,43.27,87.88,99.08,93.43,22.18,27.04,85.43,5.34,3.4,69.471,D
S9853,James,Taylor,student8853@university.edu,Female,20,CS,70.3,74.83,35.76,89.86,63.77,27.04,12.31,40.53,2.23,11.6,53.901,F
S9854,Noah,Thomas,student8854@university.edu,Female,20,Mathematics,80.99,62.02,85.68,96.59,88.41,28.23,50.1,50.63,6.45,6.5,73.4915,C
S9855,John,Smith,student8855@university.edu,Male,18,Business,67.98,55.28,76.64,83.86,97.05,15.39,48.25,75.5,5.84,3.6,68.4655,D
S9856,James,Johnson,student8856@university.edu,Female,21,Business,75.09,38.75,62.26,98.64,60.15,77.87,44.25,83.7,7.02,18.7,61.68,D
S9857,Ravi,Davis,student8857@university.edu,Female,22,Business,51.38,34.46,51.46,75.35,40.26,25.82,30.99,59.8,3.28,19.0,46.7615,F
S9858,James,Walker,student8858@university.edu,Male,20,Business,68.55,52.92,83.89,98.84,96.83,77.56,23.08,51.13,2.51,11.2,71.6485,C
S9859,John,Walker,student8859@university.edu,Male,22,Engineering,71.98,59.84,91.22,53.5,69.01,10.37,21.97,33.11,4.34,17.8,61.623,D
S9860,Aisha,Johnson,student8860@university.edu,Male,18,Business,83.8,88.4,63.38,83.54,83.54,80.91,83.4,44.18,0.19,9.6,76.5935,C
S9861,Lucas,Lewis,student8861@university.edu,Male,19,Mathematics,83.82,42.94,44.91,42.6,78.57,13.43,96.34,63.8,7.0,10.9,51.9505,F
S9862,James,Lewis,student8862@university.edu,Female,20,Business,98.83,43.92,81.14,85.44,85.44,22.72,96.11,55.75,4.16,7.6,70.2165,C
S9863,Zara,Wilson,student8863@university.edu,Male,19,Mathematics,69.06,78.36,71.66,49.23,42.06,39.43,22.54,58.55,8.06,16.8,59.8315,F
S9864,Sara,Davis,student8864@university.edu,Male,21,Mathematics,85.99,38.15,53.9,79.66,61.71,25.07,29.69,46.39,4.83,3.6,50.3695,F
S9865,David,Harris,student8865@university.edu,Female,22,Mathematics,89.24,61.71,40.9,41.51,77.73,39.2,95.6,93.77,4.39,3.3,57.9055,F
S9866,David,Walker,student8866@university.edu,Male,25,Business,73.31,68.87,95.48,69.9,48.32,91.87,19.4,41.84,8.57,5.0,69.804,D
S9867,Aisha,Walker,student8867@university.edu,Male,25,Business,78.84,58.15,99.27,99.73,96.36,42.37,54.08,50.94,9.48,16.9,78.9875,C
S9868,Sara,Harris,student8868@university.edu,Female,25,CS,55.8,32.8,53.12,96.69,97.78,78.83,20.52,82.95,4.95,17.2,58.5585,F
S9869,Sofia,Martinez,student8869@university.edu,Female,19,Business,98.81,31.72,96.99,49.25,94.72,53.52,15.78,42.38,7.86,14.1,60.2595,D
S9870,Sara,Lewis,student8870@university.edu,Male,23,Mathematics,96.17,97.32,83.16,89.1,78.67,46.33,49.34,38.79,9.57,1.3,79.7,C
S9871,James,Williams,student8871@university.edu,Female,18,CS,74.27,38.32,54.06,77.75,61.86,80.4,93.27,89.1,6.19,15.6,61.4485,D
S9872,Noah,Johnson,student8872@university.edu,Male,20,Mathematics,89.29,94.63,84.07,94.86,77.14,37.59,54.82,84.03,1.68,15.8,82.3845,B
S9873,Emma,White,student8873@university.edu,Female,25,Engineering,50.1,66.46,31.79,77.03,99.03,74.41,23.31,84.01,0.71,17.8,57.8615,F
S9874,Omar,Harris,student8874@university.edu,Female,18,Mathematics,79.5,76.64,77.26,42.26,47.33,27.19,35.54,99.23,4.82,18.0,63.285,D
S9875,Emma,Lewis,student8875@university.edu,Male,19,Business,96.75,82.18,82.1,74.98,52.2,10.75,63.72,55.24,0.3,19.6,71.3135,C
S9876,John,Garcia,student8876@university.edu,Male,20,Engineering,88.13,31.74,46.05,61.39,82.71,58.97,94.94,65.3,6.93,12.7,54.937,F
S9877,Ali,Williams,student8877@university.edu,Female,22,Business,50.65,43.06,30.37,62.93,54.77,27.75,64.65,89.22,8.62,13.9,47.106,F
S9878,Priya,Davis,student8878@university.edu,Female,19,Business,61.88,47.47,95.55,51.41,74.27,55.0,37.86,63.5,8.22,10.5,65.382,D
S9879,Ethan,Williams,student8879@university.edu,Male,22,Engineering,92.59,98.01,75.06,71.75,63.62,54.68,90.31,38.94,8.71,17.9,77.857,C
S9880,Ali,Garcia,student8880@university.edu,Female,22,Engineering,84.37,98.89,63.84,58.87,55.78,54.54,24.26,83.05,3.38,17.6,67.5885,D
S9881,Ravi,Brown,student8881@university.edu,Male,20,Engineering,96.3,68.81,73.17,59.37,68.84,44.33,74.48,58.85,6.4,12.8,67.55,D
S9882,John,Garcia,student8882@university.edu,Male,25,Business,78.75,65.16,53.7,98.11,50.65,54.67,16.0,33.51,0.87,11.9,58.1905,F
S9883,James,Davis,student8883@university.edu,Male,18,Business,90.8,57.86,61.52,43.04,56.97,54.78,46.04,68.44,6.96,11.9,55.839,F
S9884,Nora,Brown,student8884@university.edu,Male,18,Engineering,90.39,99.03,85.96,88.7,42.34,34.74,21.6,44.72,9.29,11.1,74.2175,C
S9885,Sofia,Jackson,student8885@university.edu,Male,22,Mathematics,85.02,79.03,97.52,78.56,48.2,49.39,33.6,53.38,6.8,15.8,74.116,C
S9886,Omar,Harris,student8886@university.edu,Male,18,Business,76.01,39.53,87.51,40.41,50.63,97.66,95.02,92.34,9.27,1.2,66.262,D
S9887,Emma,Smith,student8887@university.edu,Female,25,CS,79.12,46.56,41.47,95.15,84.58,19.78,91.08,55.21,2.91,12.4,59.669,F
S9888,Maria,Wilson,student8888@university.edu,Female,18,Business,85.1,57.2,44.95,49.09,46.54,27.31,54.43,96.0,5.93,5.5,51.411,F
S9889,Ravi,Harris,student8889@university.edu,Female,19,Mathematics,67.47,72.26,87.92,80.77,75.75,20.99,80.05,84.57,1.2,7.5,77.4145,C
S9890,Ali,Jackson,student8890@university.edu,Male,21,Business,65.55,76.26,50.86,65.13,89.7,11.77,52.44,63.88,0.58,5.6,62.089,D
S9891,James,Taylor,student8891@university.edu,Male,21,CS,86.47,65.81,95.54,54.56,50.38,54.97,69.45,83.75,7.37,13.4,72.2175,C
S9892,John,Clark,student8892@university.edu,Male,21,Business,80.68,45.83,63.1,56.26,57.11,83.92,96.41,58.9,8.7,14.6,61.3195,D
S9893,Priya,Robinson,student8893@university.edu,Male,23,CS,80.42,95.04,70.63,40.76,61.75,17.42,79.51,36.66,7.42,13.4,67.893,D
S9894,Sofia,Jones,student8894@university.edu,Female,22,Business,90.73,94.95,89.17,58.2,53.41,57.56,48.26,99.33,3.58,9.6,77.23,C
S9895,David,Wilson,student8895@university.edu,Male,21,Engineering,82.5,88.67,63.67,90.61,96.75,36.05,50.01,75.37,0.63,7.1,75.107,C
S9896,James,Walker,student8896@university.edu,Female,20,Mathematics,59.97,66.7,73.72,64.02,80.91,52.82,92.57,57.64,2.77,10.6,71.265,C
S9897,Ali,Martin,student8897@university.edu,Female,20,Mathematics,75.46,93.28,70.77,44.31,44.41,54.89,89.02,45.94,2.82,5.9,69.582,D
S9898,Sofia,Robinson,student8898@university.edu,Female,21,Engineering,60.44,86.68,51.99,97.6,79.89,81.32,37.67,41.88,8.82,2.3,69.823,D
S9899,Lucas,Garcia,student8899@university.edu,Male,25,CS,50.34,82.64,67.61,84.06,45.99,47.53,60.37,91.71,5.29,17.3,71.15,C
S9900,Ahmed,Harris,student8900@university.edu,Female,22,Mathematics,98.65,63.49,46.31,85.61,60.78,68.18,25.44,72.57,3.31,14.7,58.2665,F
S9901,Zara,Johnson,student8901@university.edu,Female,20,Engineering,63.49,37.24,39.34,74.62,94.16,38.06,62.68,43.54,9.57,7.3,52.069,F
S9902,Ahmed,Harris,student8902@university.edu,Male,18,Business,90.37,52.83,69.31,59.38,76.42,23.19,72.52,91.21,9.51,18.5,63.5215,D
S9903,Sofia,Garcia,student8903@university.edu,Male,21,Engineering,77.51,36.23,62.41,98.23,55.79,42.79,15.87,42.7,0.42,3.3,53.9555,F
S9904,Ahmed,White,student8904@university.edu,Female,24,Mathematics,78.66,98.55,53.75,68.81,90.92,25.09,90.92,64.13,3.33,14.6,73.729,C
S9905,Sofia,Harris,student8905@university.edu,Male,24,Engineering,93.68,96.55,80.68,78.33,72.73,83.45,22.62,91.67,7.27,10.5,78.382,C
S9906,Maria,Johnson,student8906@university.edu,Male,22,Engineering,64.53,30.26,33.11,82.15,65.96,43.14,30.33,53.4,9.51,2.8,44.2765,F
S9907,Emma,Jones,student8907@university.edu,Female,23,Business,81.81,93.63,49.49,40.11,88.18,48.57,78.14,87.15,9.56,18.9,67.689,D
S9908,Liam,Clark,student8908@university.edu,Female,24,Business,96.26,57.83,61.15,44.72,52.13,38.02,32.0,98.9,1.72,4.1,54.7695,F
S9909,Maria,Martinez,student8909@university.edu,Male,21,CS,85.45,80.47,82.18,78.98,60.37,77.7,86.33,97.52,4.22,18.6,80.0495,B
S9910,David,Garcia,student8910@university.edu,Male,22,Business,91.36,32.62,82.64,64.09,63.14,35.08,28.51,33.17,7.31,8.2,55.138,F
S9911,Fatima,Taylor,student8911@university.edu,Male,25,Business,70.06,56.13,37.72,43.2,46.51,98.09,72.24,65.57,8.44,12.6,51.8865,F
S9912,Maria,Robinson,student8912@university.edu,Female,24,CS,61.72,72.43,65.04,47.41,68.41,53.58,59.09,97.09,2.92,16.0,65.0145,D
S9913,Noah,Harris,student8913@university.edu,Male,24,CS,55.77,63.16,72.6,91.01,58.09,82.57,97.28,55.72,8.58,13.7,73.673,C
S9914,Sara,Taylor,student8914@university.edu,Male,21,CS,87.02,45.39,36.8,40.97,69.09,84.78,96.88,87.83,2.73,12.9,53.7605,F
S9915,Ravi,Robinson,student8915@university.edu,Female,19,Business,83.12,35.18,57.46,79.92,40.18,68.16,66.95,42.95,5.64,5.2,54.2895,F
S9916,Maria,Jackson,student8916@university.edu,Female,22,Mathematics,56.34,47.03,78.21,95.32,91.68,16.18,62.36,86.58,5.98,8.6,70.0605,C
S9917,Zara,Martin,student8917@university.edu,Female,25,CS,66.76,46.83,91.56,53.2,44.57,95.44,87.18,55.16,2.65,16.4,67.8605,D
S9918,Priya,Harris,student8918@university.edu,Female,20,Engineering,53.67,59.5,79.7,96.17,84.75,70.74,56.89,36.89,8.35,13.1,72.756,C
S9919,Ahmed,White,student8919@university.edu,Male,19,CS,89.87,44.68,69.27,78.36,94.34,65.53,65.8,34.84,4.79,2.4,64.7375,D
S9920,Aisha,Walker,student8920@university.edu,Female,20,Business,75.33,33.79,65.37,64.05,60.83,69.17,27.01,78.47,8.48,7.7,53.832,F
S9921,James,Lewis,student8921@university.edu,Male,23,Business,69.83,74.04,45.65,65.8,87.59,71.03,11.5,52.52,5.46,7.2,58.1615,F
S9922,Emma,Jones,student8922@university.edu,Male,24,Engineering,59.23,78.31,70.91,98.76,75.0,59.84,59.45,33.84,6.37,5.7,73.7935,C
S9923,Ethan,Martin,student8923@university.edu,Female,25,CS,82.85,41.93,49.78,73.97,78.84,74.64,28.66,88.1,9.41,7.0,55.399,F
S9924,Omar,Walker,student8924@university.edu,Male,18,Mathematics,96.05,66.92,93.47,89.5,41.5,91.08,22.46,45.61,6.63,14.5,71.4265,C
S9925,Ethan,Taylor,student8925@university.edu,Female,24,Mathematics,74.01,81.46,72.75,40.01,65.2,85.06,58.74,39.26,4.72,18.1,66.8015,D
S9926,Sara,Walker,student8926@university.edu,Female,21,CS,92.87,81.68,30.34,42.76,51.59,78.58,93.56,89.98,8.23,6.0,58.879,F
S9927,Ali,Martin,student8927@university.edu,Male,21,Business,90.6,87.08,36.8,55.72,62.35,85.6,59.81,77.84,5.45,19.5,61.556,D
S9928,Fatima,Lewis,student8928@university.edu,Male,21,Mathematics,62.57,54.25,46.72,56.22,69.51,60.22,91.49,91.55,4.43,15.8,59.7,F
S9929,James,Harris,student8929@university.edu,Female,22,Engineering,99.35,80.91,74.24,85.18,42.04,64.62,68.77,40.2,5.61,19.1,71.5985,C
S9930,David,Robinson,student8930@university.edu,Female,24,Business,66.89,88.34,37.57,51.45,71.35,24.43,77.05,38.8,5.68,16.0,59.075,F
S9931,James,Wilson,student8931@university.edu,Female,20,Business,57.73,94.73,38.66,93.13,84.5,15.18,34.22,39.79,8.45,15.0,63.8705,D
S9932,Noah,Garcia,student8932@university.edu,Female,19,Engineering,80.1,85.37,74.47,66.38,53.11,33.74,78.74,88.92,6.31,14.4,72.9585,C
S9933,John,White,student8933@university.edu,Male,18,Business,54.79,77.32,91.47,75.82,54.55,54.83,45.64,71.13,1.85,3.0,74.461,C
S9934,Nora,Lewis,student8934@university.edu,Male,18,CS,94.49,73.18,79.67,71.0,59.45,97.11,88.29,76.85,1.3,18.5,76.318,C
S9935,Sofia,Garcia,student8935@university.edu,Female,24,Business,85.4,99.37,97.92,46.14,56.33,79.42,18.85,91.03,6.67,1.2,77.18,C
S9936,Emma,Robinson,student8936@university.edu,Male,18,CS,86.18,91.26,36.2,64.47,84.38,93.16,14.07,44.71,7.99,4.9,60.084,D
S9937,John,Walker,student8937@university.edu,Female,24,Business,64.5,95.26,74.46,74.56,44.4,80.8,58.01,96.23,6.59,7.6,76.4295,C
S9938,Aisha,White,student8938@university.edu,Male,23,Business,54.36,92.07,85.67,67.59,40.49,70.38,96.51,39.78,6.13,17.5,78.065,C
S9939,Sara,Garcia,student8939@university.edu,Female,18,CS,73.47,77.56,48.2,69.0,67.11,37.38,79.15,33.8,4.96,5.8,62.385,D
S9940,Ethan,Robinson,student8940@university.edu,Male,20,CS,52.22,63.87,82.63,70.67,67.73,58.02,61.77,36.14,9.72,18.8,69.015,D
S9941,Sara,Taylor,student8941@university.edu,Male,21,Mathematics,85.39,59.79,77.62,50.16,72.42,59.54,66.49,70.17,2.15,7.0,66.134,D
S9942,Ali,Thomas,student8942@university.edu,Male,23,CS,85.22,82.24,71.79,72.4,71.58,28.43,47.97,47.8,1.9,1.9,68.7235,D
S9943,Liam,Taylor,student8943@university.edu,Female,23,CS,72.76,85.75,60.85,50.39,81.21,41.5,98.34,70.31,0.75,18.7,70.7965,C
S9944,Ravi,Smith,student8944@university.edu,Male,21,CS,93.98,45.68,67.13,47.4,90.91,92.89,11.61,79.0,3.59,11.0,57.5155,F
S9945,Ahmed,Johnson,student8945@university.edu,Male,25,CS,77.91,34.99,56.14,71.02,84.83,84.39,96.63,56.5,7.58,5.4,61.433,D
S9946,Sofia,Lewis,student8946@university.edu,Female,23,Engineering,98.82,90.04,47.18,54.25,43.95,15.8,27.66,30.22,9.98,14.7,54.2635,F
S9947,Ahmed,Williams,student8947@university.edu,Female,21,Engineering,89.07,66.36,61.06,85.66,52.85,71.77,83.67,82.23,2.45,18.8,69.109,D
S9948,Sara,White,student8948@university.edu,Male,21,Mathematics,59.35,32.94,52.43,94.52,63.93,20.48,78.57,82.16,2.76,14.1,57.524,F
S9949,David,Brown,student8949@university.edu,Male,19,CS,57.99,54.93,83.59,68.21,96.38,10.42,17.03,76.37,0.24,4.9,64.7215,D
S9950,Ali,Thomas,student8950@university.edu,Female,19,CS,51.53,95.19,79.71,91.88,64.74,70.44,47.5,62.68,1.35,1.8,79.3725,C
S9951,David,Taylor,student8951@university.edu,Male,20,Engineering,67.21,77.17,39.77,52.91,82.96,99.74,97.72,54.91,1.61,2.1,64.9605,D
S9952,Sara,Garcia,student8952@university.edu,Female,23,Engineering,90.58,35.7,94.59,43.63,41.31,87.58,81.94,50.3,6.11,1.1,63.0655,D
S9953,James,Anderson,student8953@university.edu,Female,25,Business,91.91,53.88,62.88,50.52,74.87,76.92,80.84,99.32,0.97,17.6,64.295,D
S9954,Ethan,White,student8954@university.edu,Female,25,Mathematics,91.24,77.3,41.31,83.87,83.13,27.46,31.43,36.34,5.23,7.9,58.9445,F
S9955,Fatima,Taylor,student8955@university.edu,Female,25,Mathematics,77.26,84.67,71.5,95.92,75.84,75.75,97.95,83.77,8.4,11.8,82.3605,B
S9956,Nora,Anderson,student8956@university.edu,Female,19,CS,88.73,83.76,99.13,57.63,43.46,88.44,31.19,43.13,3.05,7.2,73.367,C
S9957,Ahmed,Taylor,student8957@university.edu,Female,25,Mathematics,71.34,81.67,88.67,64.7,77.4,72.54,88.06,88.62,5.01,3.3,81.3275,B
S9958,Lucas,Thomas,student8958@university.edu,Female,21,Business,51.85,56.36,36.29,86.55,78.97,70.15,45.79,86.52,6.39,1.8,58.269,F
S9959,Zara,Robinson,student8959@university.edu,Female,18,Mathematics,68.54,90.47,90.93,95.19,56.03,25.95,81.49,61.91,3.19,14.0,82.32,B
S9960,Liam,Jackson,student8960@university.edu,Male,18,Engineering,83.46,50.92,56.81,73.54,86.75,12.65,28.84,62.26,8.71,10.7,56.1085,F
S9961,Noah,White,student8961@university.edu,Female,24,Business,75.06,38.41,55.35,64.38,52.02,86.93,42.28,33.92,0.69,19.1,51.337,F
S9962,Priya,Smith,student8962@university.edu,Male,21,Engineering,92.05,93.65,51.04,40.84,84.36,29.9,40.75,73.93,6.98,18.5,62.553,D
S9963,Zara,Johnson,student8963@university.edu,Female,22,Engineering,78.85,35.49,74.15,41.62,64.87,26.88,93.15,32.36,5.14,20.0,56.1245,F
S9964,Ali,Jones,student8964@university.edu,Female,24,Business,69.08,83.28,32.21,82.97,52.6,42.88,83.58,64.4,9.36,3.6,61.9105,D
S9965,Priya,Taylor,student8965@university.edu,Male,19,Business,57.36,75.88,70.1,60.06,51.53,82.27,44.99,59.13,6.94,10.5,65.731,D
S9966,John,Martin,student8966@university.edu,Male,18,Engineering,79.09,64.38,65.43,44.91,68.4,55.48,68.97,54.81,8.43,16.8,61.712,D
S9967,Liam,Martin,student8967@university.edu,Female,21,CS,99.99,79.72,74.48,56.83,76.23,63.58,21.44,68.19,0.53,9.1,67.154,D
S9968,Lucas,Smith,student8968@university.edu,Female,24,CS,82.98,77.85,86.7,70.37,56.52,65.23,48.95,89.62,1.08,4.5,74.3175,C
S9969,Emma,Martinez,student8969@university.edu,Female,21,Engineering,59.13,34.13,58.07,66.32,48.38,75.91,77.06,67.86,8.88,12.4,55.634,F
S9970,David,Davis,student8970@university.edu,Male,25,Mathematics,81.09,96.54,38.74,60.84,53.05,12.06,42.16,79.02,8.92,17.1,58.958,F
S9971,John,White,student8971@university.edu,Female,25,Engineering,63.11,79.27,91.11,93.4,99.87,48.57,14.62,40.53,4.19,13.0,77.0645,C
S9972,Emma,Clark,student8972@university.edu,Female,25,CS,60.42,79.23,52.01,85.49,87.97,55.73,96.93,35.06,6.2,16.7,71.2635,C
S9973,Sara,White,student8973@university.edu,Male,23,CS,57.32,91.88,86.29,52.52,52.36,76.67,18.11,93.68,8.71,1.8,72.2995,C
S9974,John,Johnson,student8974@university.edu,Female,20,Mathematics,82.83,34.98,52.7,85.87,81.89,72.55,61.86,75.54,3.58,9.7,59.215,F
S9975,Ali,Jackson,student8975@university.edu,Female,20,Engineering,98.52,94.86,35.45,73.55,41.95,83.89,74.95,94.75,0.06,18.8,66.0045,D
S9976,Liam,Brown,student8976@university.edu,Female,24,Business,83.02,81.65,89.17,43.86,53.53,74.65,15.91,31.89,3.43,17.1,66.0135,D
S9977,Fatima,Taylor,student8977@university.edu,Female,21,Mathematics,79.81,33.64,72.64,63.1,59.45,72.18,83.64,39.85,5.24,16.1,59.5775,F
S9978,Noah,Anderson,student8978@university.edu,Male,22,CS,68.94,44.7,89.77,66.76,61.77,42.48,22.47,81.54,5.33,13.5,62.745,D
S9979,Zara,Martinez,student8979@university.edu,Female,20,Engineering,67.72,46.26,66.23,60.54,57.3,21.54,95.92,93.31,0.51,1.0,61.5795,D
S9980,James,Harris,student8980@university.edu,Female,18,Mathematics,57.11,60.65,39.81,50.85,83.78,58.23,62.7,55.0,9.34,5.8,55.0425,F
S9981,Emma,Taylor,student8981@university.edu,Male,19,CS,70.63,55.3,41.64,87.55,60.68,60.66,22.88,31.92,4.82,7.1,52.4345,F
S9982,Emma,Jackson,student8982@university.edu,Female,24,Business,68.52,63.79,61.44,40.77,60.27,92.05,60.36,73.42,6.45,4.4,60.8315,D
S9983,Omar,Taylor,student8983@university.edu,Female,18,Mathematics,65.62,56.18,54.05,65.27,77.47,43.64,50.87,85.42,2.99,12.4,59.3375,F
S9984,Nora,Clark,student8984@university.edu,Female,23,Engineering,53.42,78.28,96.8,68.83,64.79,33.98,33.93,63.58,5.04,6.8,73.6845,C
S9985,Aisha,Jackson,student8985@university.edu,Female,23,CS,94.93,38.15,66.36,46.13,86.24,56.12,64.16,31.7,1.62,8.9,55.796,F
S9986,Sofia,White,student8986@university.edu,Female,21,CS,81.06,86.57,49.15,69.71,55.25,65.67,49.16,73.8,1.86,11.1,64.2585,D
S9987,Sofia,Clark,student8987@university.edu,Male,22,Engineering,74.92,31.7,78.36,41.74,79.79,24.03,73.34,77.92,6.65,8.9,58.1045,F
S9988,Emma,Martinez,student8988@university.edu,Male,20,Mathematics,54.05,81.86,63.34,41.59,95.82,81.08,70.31,47.53,3.02,6.1,68.749,D
S9989,David,Garcia,student8989@university.edu,Male,18,CS,86.5,64.16,64.22,93.56,46.8,18.87,13.52,78.88,3.84,19.7,60.2595,D
S9990,Zara,Jones,student8990@university.edu,Female,20,Business,82.67,78.87,67.15,79.23,48.84,31.17,67.33,96.63,9.2,3.5,69.754,D
S9991,Zara,Wilson,student8991@university.edu,Male,24,CS,60.75,68.92,86.02,59.39,90.53,71.35,72.11,82.41,6.89,12.5,75.8965,C
S9992,Sofia,Taylor,student8992@university.edu,Male,24,Engineering,93.92,79.4,92.89,94.39,47.52,88.84,15.83,46.08,5.48,17.3,74.9565,C
S9993,Lucas,Martinez,student8993@university.edu,Male,23,Business,60.57,30.32,49.07,89.51,49.69,76.77,22.37,89.5,5.14,15.3,51.247,F
S9994,Emma,Smith,student8994@university.edu,Female,25,CS,61.52,83.09,42.42,58.66,88.22,10.27,78.7,50.5,9.38,16.8,62.028,D
S9995,Ravi,Johnson,student8995@university.edu,Female,19,Engineering,87.82,43.23,96.5,69.09,60.19,30.05,61.37,86.18,8.93,14.2,68.0885,D
S9996,Liam,Wilson,student8996@university.edu,Male,25,Business,71.42,86.81,73.89,86.56,42.87,68.88,18.07,79.03,3.07,9.2,70.343,C
S9997,Zara,White,student8997@university.edu,Male,18,Engineering,56.52,39.19,71.44,95.46,82.83,70.43,18.39,33.06,4.13,7.2,60.845,D
S9998,David,Clark,student8998@university.edu,Male,20,Engineering,71.57,64.5,41.01,92.19,74.69,83.68,19.81,77.88,7.37,7.3,59.7845,F
S9999,Zara,Martinez,student8999@university.edu,Female,18,Mathematics,59.0,37.77,75.63,95.03,90.08,63.58,70.85,57.13,2.1,19.7,68.5145,D
S10000,Aisha,Jackson,student9000@university.edu,Male,25,Mathematics,61.59,55.53,65.24,62.54,76.62,36.75,95.24,37.06,4.64,9.5,63.712,D
S10001,Ravi,Clark,student9001@university.edu,Female,21,CS,81.37,90.89,43.3,43.86,84.74,31.58,18.51,43.78,5.88,17.9,56.3845,F
S10002,Maria,Martinez,student9002@university.edu,Female,21,Business,74.56,85.74,88.79,64.15,97.1,52.24,65.61,37.77,3.89,17.7,78.466,C
S10003,Sofia,Martin,student9003@university.edu,Female,25,Mathematics,87.98,30.99,81.95,78.84,45.71,16.51,49.84,61.06,4.17,2.1,57.592,F
S10004,Maria,Martin,student9004@university.edu,Male,22,Business,93.93,43.18,67.31,62.75,94.33,27.59,91.89,83.45,8.42,9.6,64.5745,D
S10005,Maria,Brown,student9005@university.edu,Female,20,CS,68.95,95.87,85.84,99.17,60.06,32.43,17.44,89.39,4.2,12.6,78.436,C
S10006,David,Williams,student9006@university.edu,Male,21,Mathematics,84.36,69.98,57.45,59.76,79.15,44.43,23.64,33.41,5.16,18.5,57.865,F
S10007,Ravi,Taylor,student9007@university.edu,Female,25,Engineering,78.37,56.01,39.42,57.6,61.41,61.12,55.2,57.12,9.41,19.9,52.0415,F
S10008,Ravi,Thomas,student9008@university.edu,Male,19,CS,63.47,60.79,52.31,82.5,67.62,97.95,52.6,30.39,7.29,19.0,61.7045,D
S10009,Ali,Jones,student9009@university.edu,Female,25,Engineering,99.3,49.12,37.74,58.8,73.62,51.87,91.21,97.81,7.92,6.3,56.389,F
S10010,Nora,Lewis,student9010@university.edu,Male,18,Engineering,98.84,43.87,78.72,78.26,54.6,31.69,91.25,33.55,6.15,17.0,64.1695,D
S10011,Lucas,Davis,student9011@university.edu,Female,24,CS,58.17,57.82,79.97,90.09,64.82,50.35,77.33,57.71,1.31,1.9,71.5775,C
S10012,Zara,Thomas,student9012@university.edu,Female,19,Engineering,87.72,76.23,61.64,65.42,64.75,79.93,28.65,52.27,6.58,14.8,63.3125,D
S10013,Fatima,Harris,student9013@university.edu,Female,21,Engineering,59.14,76.23,73.91,63.71,71.69,75.11,81.39,37.94,2.1,8.1,71.7475,C
S10014,Nora,Walker,student9014@university.edu,Female,20,Business,75.43,90.72,72.81,55.73,81.98,28.48,97.67,77.14,5.12,7.3,76.1285,C
S10015,Ali,Clark,student9015@university.edu,Male,21,Mathematics,50.48,53.63,78.49,95.87,72.98,47.53,42.35,38.45,8.91,5.4,67.167,D
S10016,Emma,Johnson,student9016@university.edu,Male,18,Mathematics,86.72,38.16,52.26,41.8,87.48,26.64,34.67,66.52,7.95,11.8,48.361,F
S10017,Liam,Robinson,student9017@university.edu,Female,18,CS,81.94,90.23,55.53,43.73,56.71,25.08,61.55,52.97,7.28,1.9,61.5045,D
S10018,Noah,Brown,student9018@university.edu,Male,24,Mathematics,78.26,75.66,55.3,99.99,73.36,56.91,47.06,71.23,8.65,17.5,68.9525,D
S10019,Liam,Jackson,student9019@university.edu,Female,20,CS,71.94,99.23,38.6,71.47,50.15,83.23,87.7,52.14,7.94,17.4,67.6615,D
S10020,Noah,Walker,student9020@university.edu,Male,21,CS,65.01,57.35,88.07,53.2,46.07,74.96,87.42,59.17,2.27,11.0,68.794,D
S10021,David,Thomas,student9021@university.edu,Female,20,Engineering,52.41,96.21,97.87,89.47,84.91,97.37,12.77,67.64,4.52,3.3,84.8525,B
S10022,Sara,Jackson,student9022@university.edu,Male,23,Mathematics,91.36,45.2,44.56,41.57,56.1,95.53,24.05,58.32,3.83,11.9,46.611,F
S10023,Fatima,Clark,student9023@university.edu,Male,25,Business,92.94,97.32,87.02,85.5,78.6,87.54,23.5,36.77,3.38,4.1,79.6865,C
